year,name,stage,date,distance,speed,score,vertical_meters,ranking,quality,won,url
2011,tour-de-france,stage-21,24 July 2011, 95 km,38.767 km/h, 2,436,,1713, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2011/stage-21
2011,san-sebastian,one_day,30 July 2011, 234 km,40.245 km/h,,,,806, 3.5 km solo,https://www.procyclingstats.com/race/san-sebastian/2011/result
2011,tour-de-pologne,stage-1,31 July 2011, 101.5 km,47.79 km/h,,,,606, Sprint of large group,https://www.procyclingstats.com/race/tour-de-pologne/2011/stage-1
2011,tour-de-pologne,stage-2,01 August 2011, 159.6 km,43.809 km/h,,,,606, Sprint of large group,https://www.procyclingstats.com/race/tour-de-pologne/2011/stage-2
2011,tour-de-pologne,stage-3,02 August 2011, 135.7 km,42.969 km/h,,,,606, Sprint of small group,https://www.procyclingstats.com/race/tour-de-pologne/2011/stage-3
2011,tour-de-pologne,stage-4,03 August 2011, 176.9 km,40.628 km/h,,,,606, 0.5 km solo,https://www.procyclingstats.com/race/tour-de-pologne/2011/stage-4
2011,tour-de-pologne,stage-5,04 August 2011, 201.5 km,41.343 km/h,,,,606, Sprint of large group,https://www.procyclingstats.com/race/tour-de-pologne/2011/stage-5
2011,tour-de-pologne,stage-6,05 August 2011, 207.7 km,36.537 km/h,,,,606, Sprint à deux,https://www.procyclingstats.com/race/tour-de-pologne/2011/stage-6
2011,tour-de-pologne,stage-7,06 August 2011, 128 km,45.176 km/h,,,,606, Sprint of large group,https://www.procyclingstats.com/race/tour-de-pologne/2011/stage-7
2011,renewi-tour,prologue,08 August 2011, 5.7 km,49.209 km/h,,,,673, Sprint of large group,https://www.procyclingstats.com/race/renewi-tour/2011/prologue
2011,renewi-tour,stage-2,09 August 2011, 192.1 km,44.26 km/h,,,,673, Sprint of large group,https://www.procyclingstats.com/race/renewi-tour/2011/stage-2
2011,renewi-tour,stage-3,10 August 2011, 169.1 km,41.019 km/h,,,,673, Sprint of large group,https://www.procyclingstats.com/race/renewi-tour/2011/stage-3
2011,renewi-tour,stage-4,11 August 2011, 184 km,37.439 km/h,,,,673, 7 km solo,https://www.procyclingstats.com/race/renewi-tour/2011/stage-4
2011,renewi-tour,stage-5,12 August 2011, 14.7 km,49.228 km/h,,,,673, 7 km solo,https://www.procyclingstats.com/race/renewi-tour/2011/stage-5
2011,renewi-tour,stage-6,13 August 2011, 189.2 km,44.483 km/h,,,,673, Sprint of small group,https://www.procyclingstats.com/race/renewi-tour/2011/stage-6
2011,renewi-tour,stage-7,14 August 2011, 201.2 km,41.187 km/h,,,,673, Sprint of large group,https://www.procyclingstats.com/race/renewi-tour/2011/stage-7
2011,vuelta-a-espana,stage-1,20 August 2011, 13.5 km,49.09 km/h, 12,154,,1170, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-1
2011,vuelta-a-espana,stage-2,21 August 2011, 171.5 km,40.885 km/h, 27,1305,,1170, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-2
2011,vuelta-a-espana,stage-3,22 August 2011, 164 km,41.34 km/h, 82,1956,,1170, 13 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-3
2011,vuelta-a-espana,stage-4,23 August 2011, 170.2 km,34.99 km/h, 250,3687,,1170, Sprint à deux,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-4
2011,vuelta-a-espana,stage-5,24 August 2011, 187 km,39.66 km/h, 170,3510,,1170, Sprint of small group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-5
2011,vuelta-a-espana,stage-6,25 August 2011, 193.4 km,41.69 km/h, 91,2181,,1170, Sprint of small group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-6
2011,vuelta-a-espana,stage-7,26 August 2011, 185 km,38.544 km/h, 44,2128,,1170, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-7
2011,vuelta-a-espana,stage-8,27 August 2011, 183 km,37.99 km/h, 218,3835,,1170, 0.6 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-8
2011,vuelta-a-espana,stage-9,28 August 2011, 179.5 km,36.854 km/h, 227,2741,,1170, Sprint of small group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-9
2011,vuelta-a-espana,stage-10,29 August 2011, 47 km,50.45 km/h, 6,414,,1170, Sprint of small group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-10
2011,vuelta-a-espana,stage-11,31 August 2011, 171 km,36.906 km/h, 295,4166,,1170, 6 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-11
2011,vuelta-a-espana,stage-12,01 September 2011, 160 km,39.503 km/h, 61,2433,,1170, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-12
2011,vuelta-a-espana,stage-13,02 September 2011, 150 km,34.662 km/h, 189,3923,,1170, Sprint of small group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-13
2011,vuelta-a-espana,stage-14,03 September 2011, 173.2 km,37.25 km/h, 360,3631,,1170, 2 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-14
2011,vuelta-a-espana,stage-15,04 September 2011, 144 km,35.712 km/h, 438,3765,,1170, 6 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-15
2011,vuelta-a-espana,stage-16,06 September 2011, 180 km,38.307 km/h, 9,1044,,1170, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-16
2011,vuelta-a-espana,stage-17,07 September 2011, 212.5 km,43.57 km/h, 203,3207,,1170, Sprint à deux,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-17
2011,vuelta-a-espana,stage-18,08 September 2011, 169.7 km,38.466 km/h, 158,3618,,1170, Sprint à deux,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-18
2011,vuelta-a-espana,stage-19,09 September 2011, 157.9 km,40.562 km/h, 168,2708,,1170, 21 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-19
2011,vuelta-a-espana,stage-20,10 September 2011, 187 km,40.167 km/h, 124,3206,,1170, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-20
2011,vuelta-a-espana,stage-21,11 September 2011, 94 km,40 km/h, 9,828,,1170, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2011/stage-21
2011,bretagne-classic,one_day,28 August 2011, 248.3 km,37.94 km/h,,,,743, Sprint of large group,https://www.procyclingstats.com/race/bretagne-classic/2011/result
2011,gp-quebec,one_day,09 September 2011, 201.6 km,39.903 km/h,,,,735, Sprint à deux,https://www.procyclingstats.com/race/gp-quebec/2011/result
2011,gp-montreal,one_day,11 September 2011, 205.7 km,38.533 km/h,,,,735, Sprint à deux,https://www.procyclingstats.com/race/gp-montreal/2011/result
2011,tour-of-beijing,stage-1,05 October 2011, 11.3 km,50.037 km/h,,,,611, Sprint à deux,https://www.procyclingstats.com/race/tour-of-beijing/2011/stage-1
2011,tour-of-beijing,stage-2,06 October 2011, 133.5 km,43.651 km/h,,,,611, Sprint of large group,https://www.procyclingstats.com/race/tour-of-beijing/2011/stage-2
2011,tour-of-beijing,stage-3,07 October 2011, 162 km,41.672 km/h,,,,611, Sprint of small group,https://www.procyclingstats.com/race/tour-of-beijing/2011/stage-3
2011,tour-of-beijing,stage-4,08 October 2011, 189.5 km,45.638 km/h,,,,611, Sprint of large group,https://www.procyclingstats.com/race/tour-of-beijing/2011/stage-4
2011,tour-of-beijing,stage-5,09 October 2011, 118 km,50.668 km/h,,,,611, Sprint of large group,https://www.procyclingstats.com/race/tour-of-beijing/2011/stage-5
2011,il-lombardia,one_day,15 October 2011, 241 km,38.049 km/h, 195,4524,,947, 9.8 km solo,https://www.procyclingstats.com/race/il-lombardia/2011/result
2012,tour-down-under,stage-1,17 January 2012, 149 km,32.667 km/h,,,,633, Sprint of large group,https://www.procyclingstats.com/race/tour-down-under/2012/stage-1
2012,tour-down-under,stage-2,18 January 2012, 148 km,37.22 km/h,,,,633, 80 km solo,https://www.procyclingstats.com/race/tour-down-under/2012/stage-2
2012,tour-down-under,stage-3,19 January 2012, 134.5 km,39.967 km/h,,,,633, Sprint of large group,https://www.procyclingstats.com/race/tour-down-under/2012/stage-3
2012,tour-down-under,stage-4,20 January 2012, 130 km,41.332 km/h,,,,633, Sprint of large group,https://www.procyclingstats.com/race/tour-down-under/2012/stage-4
2012,tour-down-under,stage-5,21 January 2012, 151.5 km,40.257 km/h,,,,633, Sprint à deux,https://www.procyclingstats.com/race/tour-down-under/2012/stage-5
2012,tour-down-under,stage-6,22 January 2012, 90 km,46.233 km/h,,,,633, Sprint of large group,https://www.procyclingstats.com/race/tour-down-under/2012/stage-6
2012,paris-nice,prologue,04 March 2012, 9.4 km,49.838 km/h, 9,87,,1079, Sprint of large group,https://www.procyclingstats.com/race/paris-nice/2012/prologue
2012,paris-nice,stage-2,05 March 2012, 185 km,42.326 km/h, 4,826,,1079, Sprint of small group,https://www.procyclingstats.com/race/paris-nice/2012/stage-2
2012,paris-nice,stage-3,06 March 2012, 194 km,42.126 km/h, 67,2105,,1079, Sprint of large group,https://www.procyclingstats.com/race/paris-nice/2012/stage-3
2012,paris-nice,stage-4,07 March 2012, 183 km,42.066 km/h, 98,2650,,1079, Sprint of large group,https://www.procyclingstats.com/race/paris-nice/2012/stage-4
2012,paris-nice,stage-5,08 March 2012, 178 km,36.48 km/h, 211,3037,,1079, 0.6 km solo,https://www.procyclingstats.com/race/paris-nice/2012/stage-5
2012,paris-nice,stage-6,09 March 2012, 176.5 km,42.707 km/h, 59,2225,,1079, Sprint à deux,https://www.procyclingstats.com/race/paris-nice/2012/stage-6
2012,paris-nice,stage-7,10 March 2012, 219.5 km,42.335 km/h, 104,3382,,1079, 55 km solo,https://www.procyclingstats.com/race/paris-nice/2012/stage-7
2012,paris-nice,stage-8,11 March 2012, 9.6 km,30 km/h, 74,511,,1079, 55 km solo,https://www.procyclingstats.com/race/paris-nice/2012/stage-8
2012,tirreno-adriatico,stage-1,07 March 2012, 16.9 km,54.273 km/h, 0,90,,1188, 55 km solo,https://www.procyclingstats.com/race/tirreno-adriatico/2012/stage-1
2012,tirreno-adriatico,stage-2,08 March 2012, 230 km,35.156 km/h, 89,3084,,1188, Sprint of large group,https://www.procyclingstats.com/race/tirreno-adriatico/2012/stage-2
2012,tirreno-adriatico,stage-3,09 March 2012, 178 km,37.406 km/h, 58,1550,,1188, Sprint of large group,https://www.procyclingstats.com/race/tirreno-adriatico/2012/stage-3
2012,tirreno-adriatico,stage-4,10 March 2012, 251 km,33.99 km/h, 168,3470,,1188, Sprint of small group,https://www.procyclingstats.com/race/tirreno-adriatico/2012/stage-4
2012,tirreno-adriatico,stage-5,11 March 2012, 196 km,33.934 km/h, 309,4406,,1188, 3.8 km solo,https://www.procyclingstats.com/race/tirreno-adriatico/2012/stage-5
2012,tirreno-adriatico,stage-6,12 March 2012, 181 km,39.002 km/h, 170,3273,,1188, Sprint of small group,https://www.procyclingstats.com/race/tirreno-adriatico/2012/stage-6
2012,tirreno-adriatico,stage-7,13 March 2012, 9.3 km,52.642 km/h, 0,6,,1188, Sprint of small group,https://www.procyclingstats.com/race/tirreno-adriatico/2012/stage-7
2012,milano-sanremo,one_day,17 March 2012, 298 km,42.632 km/h, 70,2380,,1079, Sprint of small group,https://www.procyclingstats.com/race/milano-sanremo/2012/result
2012,volta-a-catalunya,stage-1,19 March 2012, 138.9 km,41.656 km/h,,,,760, 20.8 km solo,https://www.procyclingstats.com/race/volta-a-catalunya/2012/stage-1
2012,volta-a-catalunya,stage-2,20 March 2012, 161 km,41.617 km/h,,,,760, Sprint of large group,https://www.procyclingstats.com/race/volta-a-catalunya/2012/stage-2
2012,volta-a-catalunya,stage-3,21 March 2012, 154.2 km,46.962 km/h,,,,760, Sprint of small group,https://www.procyclingstats.com/race/volta-a-catalunya/2012/stage-3
2012,volta-a-catalunya,stage-4,22 March 2012, 199 km,38.123 km/h,,,,760, Sprint of small group,https://www.procyclingstats.com/race/volta-a-catalunya/2012/stage-4
2012,volta-a-catalunya,stage-5,23 March 2012, 207.1 km,41.64 km/h,,,,760, Sprint of large group,https://www.procyclingstats.com/race/volta-a-catalunya/2012/stage-5
2012,volta-a-catalunya,stage-6,24 March 2012, 169.4 km,41.514 km/h,,,,760, 2.1 km solo,https://www.procyclingstats.com/race/volta-a-catalunya/2012/stage-6
2012,volta-a-catalunya,stage-7,25 March 2012, 119.8 km,43.033 km/h,,,,760, Sprint of large group,https://www.procyclingstats.com/race/volta-a-catalunya/2012/stage-7
2012,e3-harelbeke,one_day,23 March 2012, 203 km,41.71 km/h, 58,1876,,845, Sprint of large group,https://www.procyclingstats.com/race/e3-harelbeke/2012/result
2012,gent-wevelgem,one_day,25 March 2012, 234.6 km,42.3 km/h, 51,1550,,1009, Sprint of small group,https://www.procyclingstats.com/race/gent-wevelgem/2012/result
2012,ronde-van-vlaanderen,one_day,01 April 2012, 256 km,42.134 km/h, 70,1900,,887, Sprint of small group,https://www.procyclingstats.com/race/ronde-van-vlaanderen/2012/result
2012,itzulia-basque-country,stage-1,02 April 2012, 154 km,38.867 km/h, 108,2703,,928, Sprint of large group,https://www.procyclingstats.com/race/itzulia-basque-country/2012/stage-1
2012,itzulia-basque-country,stage-2,03 April 2012, 165.7 km,39.749 km/h, 81,2631,,928, 0.8 km solo,https://www.procyclingstats.com/race/itzulia-basque-country/2012/stage-2
2012,itzulia-basque-country,stage-3,04 April 2012, 152 km,38.279 km/h, 228,3049,,928, Sprint of small group,https://www.procyclingstats.com/race/itzulia-basque-country/2012/stage-3
2012,itzulia-basque-country,stage-4,05 April 2012, 151 km,38.401 km/h, 215,3043,,928, 0.15 km solo,https://www.procyclingstats.com/race/itzulia-basque-country/2012/stage-4
2012,itzulia-basque-country,stage-5,06 April 2012, 183 km,41.083 km/h, 128,2997,,928, Sprint à deux,https://www.procyclingstats.com/race/itzulia-basque-country/2012/stage-5
2012,itzulia-basque-country,stage-6,07 April 2012, 18.9 km,39.37 km/h, 34,290,,928, Sprint à deux,https://www.procyclingstats.com/race/itzulia-basque-country/2012/stage-6
2012,paris-roubaix,one_day,08 April 2012, 257.5 km,43.48 km/h, 6,1428,,630, 53.2 km solo,https://www.procyclingstats.com/race/paris-roubaix/2012/result
2012,amstel-gold-race,one_day,15 April 2012, 256.5 km,39.202 km/h, 121,3300,,1251, Sprint of small group,https://www.procyclingstats.com/race/amstel-gold-race/2012/result
2012,la-fleche-wallone,one_day,18 April 2012, 194 km,40.744 km/h, 120,2320,,975, 0.3 km solo,https://www.procyclingstats.com/race/la-fleche-wallone/2012/result
2012,liege-bastogne-liege,one_day,22 April 2012, 257.5 km,38.26 km/h, 192,4325,,1189, 1 km solo,https://www.procyclingstats.com/race/liege-bastogne-liege/2012/result
2012,tour-de-romandie,prologue,24 April 2012, 3.34 km,57.531 km/h, 0,11,,727, 1 km solo,https://www.procyclingstats.com/race/tour-de-romandie/2012/prologue
2012,tour-de-romandie,stage-1,25 April 2012, 184.5 km,38.122 km/h, 137,2950,,727, Sprint of large group,https://www.procyclingstats.com/race/tour-de-romandie/2012/stage-1
2012,tour-de-romandie,stage-2,26 April 2012, 149.1 km,39.205 km/h, 107,2459,,727, Sprint of large group,https://www.procyclingstats.com/race/tour-de-romandie/2012/stage-2
2012,tour-de-romandie,stage-3,27 April 2012, 157.6 km,39.651 km/h, 101,2352,,727, Sprint of large group,https://www.procyclingstats.com/race/tour-de-romandie/2012/stage-3
2012,tour-de-romandie,stage-4,28 April 2012, 184 km,37.27 km/h, 164,2875,,727, Sprint of large group,https://www.procyclingstats.com/race/tour-de-romandie/2012/stage-4
2012,tour-de-romandie,stage-5,29 April 2012, 16.5 km,34.217 km/h, 94,586,,727, Sprint of large group,https://www.procyclingstats.com/race/tour-de-romandie/2012/stage-5
2012,giro-d-italia,stage-1,05 May 2012, 8.7 km,50.032 km/h, 0,77,,886, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-1
2012,giro-d-italia,stage-2,06 May 2012, 206 km,42.156 km/h, 1,671,,886, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-2
2012,giro-d-italia,stage-3,07 May 2012, 190 km,43.698 km/h, 10,1184,,886, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-3
2012,giro-d-italia,stage-4,09 May 2012, 33.2 km,53.741 km/h, 6,199,,886, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-4
2012,giro-d-italia,stage-5,10 May 2012, 209 km,44.272 km/h, 35,842,,886, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-5
2012,giro-d-italia,stage-6,11 May 2012, 210 km,37.223 km/h, 171,3661,,886, 34.8 km solo,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-6
2012,giro-d-italia,stage-7,12 May 2012, 205 km,35.038 km/h, 176,3855,,886, Sprint à deux,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-7
2012,giro-d-italia,stage-8,13 May 2012, 229 km,37.532 km/h, 209,4097,,886, 6.8 km solo,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-8
2012,giro-d-italia,stage-9,14 May 2012, 166 km,45.428 km/h, 30,1298,,886, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-9
2012,giro-d-italia,stage-10,15 May 2012, 186 km,42.1 km/h, 87,2424,,886, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-10
2012,giro-d-italia,stage-11,16 May 2012, 255 km,37.401 km/h, 58,2167,,886, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-11
2012,giro-d-italia,stage-12,17 May 2012, 155 km,38.926 km/h, 170,2665,,886, 1.5 km solo,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-12
2012,giro-d-italia,stage-13,18 May 2012, 121 km,39.86 km/h, 65,1740,,886, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-13
2012,giro-d-italia,stage-14,19 May 2012, 206 km,37.05 km/h, 302,3452,,886, Sprint of small group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-14
2012,giro-d-italia,stage-15,20 May 2012, 169 km,32.139 km/h, 324,4075,,886, Sprint à deux,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-15
2012,giro-d-italia,stage-16,22 May 2012, 173 km,42.893 km/h, 104,2579,,886, 3.7 km solo,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-16
2012,giro-d-italia,stage-17,23 May 2012, 186 km,34.372 km/h, 389,5317,,886, Sprint of small group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-17
2012,giro-d-italia,stage-18,24 May 2012, 149 km,49.429 km/h, 20,1009,,886, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-18
2012,giro-d-italia,stage-19,25 May 2012, 198 km,31.424 km/h, 487,5807,,886, 2.8 km solo,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-19
2012,giro-d-italia,stage-20,26 May 2012, 219 km,31.687 km/h, 463,6068,,886, 12.8 km solo,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-20
2012,giro-d-italia,stage-21,27 May 2012, 28.2 km,51.118 km/h, 0,33,,886, 12.8 km solo,https://www.procyclingstats.com/race/giro-d-italia/2012/stage-21
2012,dauphine,prologue,03 June 2012, 5.7 km,51.429 km/h, 0,11,,1117, 12.8 km solo,https://www.procyclingstats.com/race/dauphine/2012/prologue
