url,name,nationality,weight,height,one_day,gc,tt,sprint,climber,hills
https://www.procyclingstats.com/rider/biniam-girmay,Biniam  Girmay,Eritrea, 70 kg   , 1.84 m,2610,78,112,1099,226,1780
https://www.procyclingstats.com/rider/piotr-havik,Piotr  Havik,Netherlands, 73 kg   , 1.85 m,479,40,21,444,1,12
https://www.procyclingstats.com/rider/jan-maas,Jan  Maas,Netherlands, 69 kg   , 1.89 m,141,155,12,12,81,97
https://www.procyclingstats.com/rider/graeme-frislie,Graeme  Frislie,Australia,,,0,8,0,44,0,0
https://www.procyclingstats.com/rider/enzo-paleni,Enzo  Paleni,France, 65 kg   , 1.80 m,35,96,109,35,37,96
https://www.procyclingstats.com/rider/arnaud-labbe,Arnaud  Labbé,France, 73 kg   , 1.83 m,187,185,26,5,11,22
https://www.procyclingstats.com/rider/alejandro-ropero,Alejandro  Ropero,Spain, 61 kg   , 1.71 m,35,17,0,3,10,28
https://www.procyclingstats.com/rider/rayane-bouhanni,Rayane  Bouhanni,France, 70 kg   , 1.84 m,5,0,0,1,0,0
https://www.procyclingstats.com/rider/adam-stachowiak,Adam  Stachowiak,Poland, 62 kg   , 1.76 m,40,291,251,38,61,96
https://www.procyclingstats.com/rider/martin-reimer,Martin  Reimer,Germany, 69 kg   , 1.80 m,123,148,70,0,4,0
https://www.procyclingstats.com/rider/david-drouin,David  Drouin,Canada,,,11,1,0,40,2,0
https://www.procyclingstats.com/rider/florian-guillou,Florian  Guillou,France, 71 kg   , 1.95 m,139,336,1,0,77,0
https://www.procyclingstats.com/rider/leon-heinschke,Leon  Heinschke,Germany, 70 kg   , 1.80 m,36,47,53,14,8,27
https://www.procyclingstats.com/rider/valentin-paret-peintre,Valentin  Paret-Peintre,France, 52 kg   , 1.76 m,46,377,1,14,514,122
https://www.procyclingstats.com/rider/kazushige-kuboki,Kazushige  Kuboki,Japan, 68 kg   , 1.73 m,16,55,245,184,20,102
https://www.procyclingstats.com/rider/max-walscheid,Max  Walscheid,Germany, 90 kg   , 1.99 m,1665,328,897,1930,17,410
https://www.procyclingstats.com/rider/aitor-alonso,Aitor  Alonso,Spain,,,536,200,52,0,78,9
https://www.procyclingstats.com/rider/alexandre-vinokourov,Alexandre  Vinokourov,Kazakhstan, 68 kg   , 1.77 m,3038,5816,5197,264,3236,1376
https://www.procyclingstats.com/rider/joseph-blackmore,Joseph  Blackmore,Great Britain,,,151,398,75,20,218,316
https://www.procyclingstats.com/rider/joonas-henttala,Joonas  Henttala,Finland, 73 kg   , 1.87 m,57,25,13,3,1,13
https://www.procyclingstats.com/rider/maurits-lammertink,Maurits  Lammertink,Netherlands, 61 kg   , 1.69 m,813,718,93,36,254,434
https://www.procyclingstats.com/rider/alexandre-geniez,Alexandre  Geniez,France, 68 kg   , 1.84 m,538,1740,767,2,1168,473
https://www.procyclingstats.com/rider/samuel-spokes,Samuel  Spokes,Australia, 63 kg   , 1.81 m,30,30,34,0,20,2
https://www.procyclingstats.com/rider/mathew-hayman,Mathew  Hayman,Australia, 78 kg   , 1.90 m,2304,893,152,204,49,82
https://www.procyclingstats.com/rider/ivan-garcia-cortina,Iván  García Cortina,Spain, 77 kg   , 1.83 m,1660,308,110,946,278,1443
https://www.procyclingstats.com/rider/franklin-six,Franklin  Six,Belgium, 72 kg   , 1.90 m,28,0,0,12,0,14
https://www.procyclingstats.com/rider/niklas-larsen,Niklas  Larsen,Denmark, 74 kg   , 1.83 m,150,208,273,210,5,120
https://www.procyclingstats.com/rider/eugenio-sanchez,Eugenio  Sánchez,Spain, 64 kg   , 1.79 m,5,0,0,0,0,0
https://www.procyclingstats.com/rider/omar-el-gouzi,Omar El Gouzi,Morocco, 58 kg   , 1.81 m,15,13,0,0,26,7
https://www.procyclingstats.com/rider/david-van-der-poel,David van der Poel,Netherlands, 75 kg   , 1.79 m,71,8,0,134,6,103
https://www.procyclingstats.com/rider/felix-stehli,Félix  Stehli,Switzerland,, 1.82 m,2,52,16,40,8,76
https://www.procyclingstats.com/rider/patrick-shaw,Patrick  Shaw,Australia,,,36,53,14,0,12,9
https://www.procyclingstats.com/rider/victor-campenaerts,Victor  Campenaerts,Belgium, 68 kg   , 1.73 m,769,940,3503,198,378,776
https://www.procyclingstats.com/rider/vince-gerits,Vince  Gerits,Belgium, 67 kg   , 1.71 m,0,0,0,0,0,2
https://www.procyclingstats.com/rider/eugert-zhupa,Eugert  Zhupa,Albania, 78 kg   , 1.83 m,125,89,138,74,0,1
https://www.procyclingstats.com/rider/antoine-huby,Antoine  Huby,France, 56 kg   , 1.74 m,45,94,26,18,58,48
https://www.procyclingstats.com/rider/laurent-lefevre,Laurent  Lefèvre,France, 67 kg   , 1.80 m,670,1379,786,68,364,186
https://www.procyclingstats.com/rider/alberto-contador,Alberto  Contador,Spain, 61 kg   , 1.76 m,770,11393,6093,102,8230,2379
https://www.procyclingstats.com/rider/jean-lou-paiani,Jean-Lou  Paiani,France, 77 kg   , 1.91 m,37,25,0,2,0,0
https://www.procyclingstats.com/rider/andrea-dal-col,Andrea Dal Col,Italy, 80 kg   , 1.85 m,0,0,60,0,0,0
https://www.procyclingstats.com/rider/savva-novikov,Savva  Novikov,Russia, 65 kg   , 1.77 m,13,237,21,68,46,72
https://www.procyclingstats.com/rider/edward-walsh,Edward  Walsh,Canada,,,2,4,0,14,4,11
https://www.procyclingstats.com/rider/clement-chevrier,Clément  Chevrier,France, 56 kg   , 1.77 m,70,252,3,12,92,20
https://www.procyclingstats.com/rider/benjamin-giraud,Benjamin  Giraud,France, 71 kg   , 1.76 m,582,64,20,104,17,0
https://www.procyclingstats.com/rider/jon-ander-insausti,Jon Ander  Insausti,Spain, 89 kg   , 1.87 m,66,5,18,32,2,0
https://www.procyclingstats.com/rider/david-blanco,David  Blanco,Spain,,,171,1738,1205,14,566,44
https://www.procyclingstats.com/rider/thomas-schellenberg,Thomas  Schellenberg,Canada,, 1.83 m,0,0,5,0,0,0
https://www.procyclingstats.com/rider/aleksandr-vlasov,Aleksandr  Vlasov,Russia, 68 kg   , 1.86 m,1438,3613,932,39,3978,1394
https://www.procyclingstats.com/rider/aviv-yechezkel,Aviv  Yechezkel,Israel, 70 kg   , 1.75 m,17,0,76,0,0,0
https://www.procyclingstats.com/rider/paul-penhoet,Paul  Penhoët,France, 64 kg   , 1.73 m,675,252,4,687,30,392
https://www.procyclingstats.com/rider/matti-breschel,Matti  Breschel,Denmark, 70 kg   , 1.81 m,3243,1274,41,368,520,1042
https://www.procyclingstats.com/rider/stiven-fanelli,Stiven  Fanelli,Italy,,,6,0,0,0,0,0
https://www.procyclingstats.com/rider/albert-torres,Albert  Torres,Spain, 70 kg   , 1.80 m,179,165,75,128,27,80
https://www.procyclingstats.com/rider/michael-rogers,Michael  Rogers,Australia, 74 kg   , 1.85 m,634,5362,5408,64,1548,740
https://www.procyclingstats.com/rider/konrad-dabkowski,Konrad  Dabkowski,Poland,,,114,0,0,0,0,0
https://www.procyclingstats.com/rider/mirko-tedeschi,Mirko  Tedeschi,Italy, 69 kg   , 1.80 m,14,0,15,0,8,0
https://www.procyclingstats.com/rider/juan-manuel-garate,Juan Manuel  Garate,Spain, 62 kg   , 1.74 m,289,2085,605,86,1565,633
https://www.procyclingstats.com/rider/mattias-skjelmose-jensen,Mattias  Skjelmose,Denmark, 65 kg   , 1.80 m,1031,2105,1038,119,1979,1223
https://www.procyclingstats.com/rider/robin-plamondon,Robin  Plamondon,Canada,, 1.94 m,1,11,18,5,16,10
https://www.procyclingstats.com/rider/edward-beltran,Edward  Beltrán,Colombia, 59 kg   , 1.73 m,15,151,19,0,29,18
https://www.procyclingstats.com/rider/jesus-david-pena-jimenez,Jesús David  Peña,Colombia, 56 kg   , 1.70 m,34,279,0,4,184,76
https://www.procyclingstats.com/rider/jonathan-tiernan-locke,Jonathan  Tiernan-Locke,Great Britain,,,10,376,27,1,34,0
https://www.procyclingstats.com/rider/jose-alberto-benitez-roman,José Alberto  Benítez,Spain, 66 kg   , 1.80 m,329,397,1,0,19,1
https://www.procyclingstats.com/rider/edoardo-affini,Edoardo  Affini,Italy, 80 kg   , 1.90 m,152,254,1853,209,6,136
https://www.procyclingstats.com/rider/stefan-van-dijk-1,Stefan van Dijk,Netherlands, 74 kg   , 1.83 m,4524,209,106,11,22,5
https://www.procyclingstats.com/rider/umberto-marengo,Umberto  Marengo,Italy, 69 kg   , 1.79 m,109,67,16,85,16,149
https://www.procyclingstats.com/rider/jambaljamts-sainbayar,Jambaljamts  Sainbayar,Mongolia, 60 kg   , 1.72 m,433,464,362,214,146,229
https://www.procyclingstats.com/rider/sergey-firsanov,Sergey  Firsanov,Russia, 58 kg   , 1.72 m,587,1267,568,2,451,135
https://www.procyclingstats.com/rider/william-barta,Will  Barta,United States, 61 kg   , 1.80 m,68,456,679,0,166,314
https://www.procyclingstats.com/rider/egoi-martinez,Egoi  Martínez,Spain, 70 kg   , 1.81 m,373,1253,340,66,878,586
https://www.procyclingstats.com/rider/lukas-spengler,Lukas  Spengler,Switzerland, 78 kg   , 1.88 m,81,5,38,50,2,0
https://www.procyclingstats.com/rider/jan-willem-van-schip,Jan-Willem van Schip,Netherlands, 84 kg   , 1.94 m,516,97,9,518,5,7
https://www.procyclingstats.com/rider/norman-vahtra,Norman  Vahtra,Estonia, 85 kg   , 1.92 m,169,225,185,478,3,43
https://www.procyclingstats.com/rider/luis-felipe-laverde-jimenez,Luis Felipe  Laverde,Colombia, 63 kg   , 1.69 m,700,372,104,5,442,196
https://www.procyclingstats.com/rider/edward-ravasi,Edward  Ravasi,Italy, 61 kg   , 1.81 m,86,377,20,2,296,42
https://www.procyclingstats.com/rider/enzo-wouters,Enzo  Wouters,Belgium, 75 kg   , 1.83 m,107,19,0,190,0,0
https://www.procyclingstats.com/rider/isaac-del-toro,Isaac del Toro,Mexico,, 1.80 m,110,624,139,1,434,276
https://www.procyclingstats.com/rider/luca-van-boven,Luca Van Boven,Belgium, 68 kg   , 1.79 m,203,106,2,34,46,166
https://www.procyclingstats.com/rider/aliaksandr-kuchynski,Aleksandr  Kuschynski,Belarus, 65 kg   , 1.82 m,963,505,48,12,131,22
https://www.procyclingstats.com/rider/alexy-faure-prost,Alexy  Faure Prost,France, 67 kg   , 1.85 m,5,82,0,0,53,2
https://www.procyclingstats.com/rider/miguel-bryon,Miguel  Bryon,United States,,,0,5,0,80,0,14
https://www.procyclingstats.com/rider/manuel-calvente-corbas,Manuel  Calvente,Spain, 55 kg   , 1.68 m,103,514,22,0,78,14
https://www.procyclingstats.com/rider/jaakko-hanninen,Jaakko  Hänninen,Finland, 60 kg   , 1.77 m,183,178,0,13,74,32
https://www.procyclingstats.com/rider/jerome-baugnies,Jérôme  Baugnies,Belgium, 69 kg   , 1.81 m,1568,286,0,344,99,158
https://www.procyclingstats.com/rider/ronan-van-zandbeek,Ronan van Zandbeek,Netherlands, 72 kg   , 1.84 m,133,90,60,0,3,0
https://www.procyclingstats.com/rider/fabian-cancellara,Fabian  Cancellara,Switzerland, 80 kg   , 1.86 m,6865,1866,12014,930,379,2252
https://www.procyclingstats.com/rider/chun-kai-feng,Chun Kai  Feng,Taiwan, 69 kg   , 1.70 m,305,151,394,63,42,84
https://www.procyclingstats.com/rider/ruggero-marzoli,Ruggero  Marzoli,Italy, 61 kg   , 1.73 m,1706,441,27,14,418,336
https://www.procyclingstats.com/rider/fredrik-kessiakoff,Fredrik  Kessiakoff,Sweden, 61 kg   , 1.75 m,388,590,865,5,475,277
https://www.procyclingstats.com/rider/chan-jae-jang,Chan Jae  Jang,South Korea, 64 kg   , 1.75 m,120,5,53,0,2,0
https://www.procyclingstats.com/rider/maxim-gourov,Maxim  Gourov,Kazakhstan, 75 kg   , 1.89 m,186,129,104,0,0,4
https://www.procyclingstats.com/rider/rick-zabel,Rick  Zabel,Germany, 81 kg   , 1.86 m,647,337,51,478,95,440
https://www.procyclingstats.com/rider/declan-irvine,Declan  Irvine,Australia, 75 kg   , 1.78 m,0,5,20,14,0,19
https://www.procyclingstats.com/rider/arnoud-van-groen,Arnoud van Groen,Netherlands, 69 kg   , 1.83 m,275,84,20,0,14,0
https://www.procyclingstats.com/rider/ivan-ramiro-sosa,Iván Ramiro  Sosa,Colombia, 52 kg   , 1.68 m,248,1595,0,4,1114,164
https://www.procyclingstats.com/rider/carlos-verona,Carlos  Verona,Spain, 68 kg   , 1.86 m,462,1471,21,6,1162,344
https://www.procyclingstats.com/rider/noah-vandenbranden,Noah  Vandenbranden,Belgium, 74 kg   , 1.81 m,10,0,45,0,0,0
https://www.procyclingstats.com/rider/gabriel-muller,Mehmet  Şampiyonbisiklet,Türkiye, 70 kg   , 1.88 m,0,0,0,0,0,0
https://www.procyclingstats.com/rider/fernando-orjuela,Fernando  Orjuela,Colombia, 60 kg   , 1.68 m,0,120,22,1,28,7
https://www.procyclingstats.com/rider/serafin-martinez,Serafín  Martínez,Spain, 74 kg   , 1.86 m,21,95,36,0,92,48
https://www.procyclingstats.com/rider/dennis-van-niekerk,Dennis Van Niekerk,South Africa,,,21,181,5,0,44,0
https://www.procyclingstats.com/rider/sebastien-rosseler,Sébastien  Rosseler,Belgium, 78 kg   , 1.82 m,349,1241,1935,0,50,22
https://www.procyclingstats.com/rider/campbell-stewart,Campbell  Stewart,New Zealand, 76 kg   , 1.80 m,60,68,30,187,0,71
https://www.procyclingstats.com/rider/daniel-oss,Daniel  Oss,Italy, 75 kg   , 1.91 m,1298,735,423,400,246,933
https://www.procyclingstats.com/rider/raul-garcia-pierna,Raúl  García Pierna,Spain, 67 kg   , 1.75 m,57,287,239,6,116,236
https://www.procyclingstats.com/rider/marco-marcato,Marco  Marcato,Italy, 67 kg   , 1.74 m,3321,1701,156,3337,428,785
https://www.procyclingstats.com/rider/michael-gogl,Michael  Gogl,Austria, 71 kg   , 1.86 m,583,486,76,34,292,364
https://www.procyclingstats.com/rider/oscar-pelegri,Óscar  Pelegrí,Spain, 63 kg   , 1.75 m,45,27,21,147,12,136
https://www.procyclingstats.com/rider/jonathan-milan,Jonathan  Milan,Italy, 84 kg   , 1.93 m,386,105,265,930,46,986
https://www.procyclingstats.com/rider/thomas-kvist,Thomas Vedel  Kvist,Denmark, 68 kg   , 1.83 m,2,61,7,0,8,0
https://www.procyclingstats.com/rider/martin-velits,Martin  Velits,Slovakia, 70 kg   , 1.85 m,191,425,476,0,177,75
https://www.procyclingstats.com/rider/johan-meens,Johan  Meens,Belgium, 62 kg   , 1.74 m,68,51,6,20,62,120
https://www.procyclingstats.com/rider/thomas-sprengers,Thomas  Sprengers,Belgium, 60 kg   , 1.77 m,602,423,48,62,132,258
https://www.procyclingstats.com/rider/alexander-ryabkin,Alexander  Ryabkin,Russia,,,0,4,0,33,2,0
https://www.procyclingstats.com/rider/simon-zahner,Simon  Zahner,Switzerland, 73 kg   , 1.81 m,95,97,112,0,7,0
https://www.procyclingstats.com/rider/antoine-demoitie,Antoine  Demoitié,Belgium, 69 kg   , 1.80 m,574,49,3,0,8,0
https://www.procyclingstats.com/rider/andrea-guardini,Andrea  Guardini,Italy, 66 kg   , 1.75 m,241,167,1,1364,26,68
https://www.procyclingstats.com/rider/charles-wegelius,Charles  Wegelius,Great Britain, 62 kg   , 1.80 m,143,458,224,0,223,36
https://www.procyclingstats.com/rider/vinicius-rangel-costa,Vinícius  Rangel,Brazil, 64 kg   , 1.78 m,104,10,20,2,0,0
https://www.procyclingstats.com/rider/piotr-pekala,Piotr  Pękala,Poland, 65 kg   , 1.81 m,16,88,12,26,75,52
https://www.procyclingstats.com/rider/joshua-cranage,Joshua  Cranage,Australia,,,0,0,0,0,0,0
https://www.procyclingstats.com/rider/stefano-pirazzi,Stefano  Pirazzi,Italy, 62 kg   , 1.80 m,112,512,215,4,511,215
https://www.procyclingstats.com/rider/brice-feillu,Brice  Feillu,France, 69 kg   , 1.90 m,173,999,172,4,636,148
https://www.procyclingstats.com/rider/frank-hoj-christensen,Frank  Høj,Denmark, 80 kg   , 1.86 m,2105,912,855,4,28,87
https://www.procyclingstats.com/rider/maxime-daniel,Maxime  Daniel,France, 74 kg   , 1.86 m,293,44,53,140,9,70
https://www.procyclingstats.com/rider/pello-bilbao,Pello  Bilbao,Spain, 60 kg   , 1.74 m,1525,4396,1075,56,4612,2088
https://www.procyclingstats.com/rider/erik-baska,Erik  Baška,Slovakia, 74 kg   , 1.82 m,409,88,46,200,4,16
https://www.procyclingstats.com/rider/daniel-alexander-jaramillo-diez,Daniel  Jaramillo,Colombia, 63 kg   , 1.75 m,41,341,147,28,132,82
https://www.procyclingstats.com/rider/luca-mozzato,Luca  Mozzato,Italy, 67 kg   , 1.78 m,1887,141,0,1134,6,771
https://www.procyclingstats.com/rider/jose-costa,Jose  Costa,Brazil,,,0,0,0,0,0,0
https://www.procyclingstats.com/rider/carson-miles,Carson  Miles,Canada, 64 kg   , 1.82 m,12,16,46,8,14,9
https://www.procyclingstats.com/rider/stefano-gandin,Stefano  Gandin,Italy, 69 kg   , 1.85 m,30,14,2,101,12,85
https://www.procyclingstats.com/rider/guillaume-bonnafond,Guillaume  Bonnafond,France, 68 kg   , 1.84 m,147,468,2,0,86,29
https://www.procyclingstats.com/rider/zach-bell,Zach  Bell,Canada, 75 kg   , 1.75 m,65,9,316,0,5,0
https://www.procyclingstats.com/rider/arnaud-demare,Arnaud  Démare,France, 76 kg   , 1.81 m,6644,1536,483,7953,206,2554
https://www.procyclingstats.com/rider/martin-elmiger,Martin  Elmiger,Switzerland, 73 kg   , 1.82 m,2948,1838,1415,138,412,748
https://www.procyclingstats.com/rider/fabio-silvestre,Fábio  Silvestre,Portugal, 78 kg   , 1.84 m,44,90,66,22,12,36
https://www.procyclingstats.com/rider/sandy-dujardin,Sandy  Dujardin,France,, 1.78 m,724,98,68,230,75,286
https://www.procyclingstats.com/rider/berden-de-vries,Berden de Vries,Netherlands, 70 kg   , 1.86 m,100,89,145,60,1,0
https://www.procyclingstats.com/rider/casper-pedersen,Casper  Pedersen,Denmark, 71 kg   , 1.86 m,450,457,302,210,81,223
https://www.procyclingstats.com/rider/edward-anderson,Edward  Anderson,United States, 70 kg   , 1.88 m,0,6,1,1,14,5
https://www.procyclingstats.com/rider/jaime-castrillo,Jaime  Castrillo,Spain, 65 kg   , 1.86 m,77,65,44,16,15,14
https://www.procyclingstats.com/rider/paniego-fuentes,Ángel  Fuentes,Spain, 77 kg   , 1.90 m,83,47,43,32,4,63
https://www.procyclingstats.com/rider/jan-tratnik,Jan  Tratnik,Slovenia, 65 kg   , 1.73 m,1217,860,1754,842,586,832
https://www.procyclingstats.com/rider/kobe-goossens,Kobe  Goossens,Belgium, 64 kg   , 1.78 m,416,317,23,25,237,316
https://www.procyclingstats.com/rider/geoffroy-lequatre,Geoffroy  Lequatre,France, 64 kg   , 1.83 m,585,556,135,42,104,164
https://www.procyclingstats.com/rider/omar-mendoza,Omar Alberto  Mendoza,Colombia,,,18,47,193,2,27,33
https://www.procyclingstats.com/rider/georg-zimmermann,Georg  Zimmermann,Germany, 70 kg   , 1.81 m,954,535,0,54,622,728
https://www.procyclingstats.com/rider/william-junior-lecerf,William Junior  Lecerf,Belgium, 54 kg   , 1.69 m,62,242,62,6,284,206
https://www.procyclingstats.com/rider/blaz-jarc,Blaž  Jarc,Slovenia, 87 kg   , 1.96 m,298,34,177,575,18,0
https://www.procyclingstats.com/rider/sebastian-mora-vedri,Sebastián  Mora,Spain, 70 kg   , 1.81 m,29,10,56,68,0,45
https://www.procyclingstats.com/rider/owain-doull,Owain  Doull,Great Britain, 71 kg   , 1.81 m,697,513,265,110,117,430
https://www.procyclingstats.com/rider/anders-foldager,Anders  Foldager,Denmark, 69 kg   , 1.81 m,230,203,8,19,91,228
https://www.procyclingstats.com/rider/daniel-diaz,Daniel  Diaz,Argentina, 61 kg   , 1.70 m,59,290,116,31,70,0
https://www.procyclingstats.com/rider/mauro-santambrogio,Mauro  Santambrogio,Italy, 63 kg   , 1.73 m,1307,612,21,49,921,259
https://www.procyclingstats.com/rider/simon-sellier,Simon  Sellier,France, 68 kg   , 1.75 m,21,11,0,22,2,12
https://www.procyclingstats.com/rider/yoann-bagot,Yoann  Bagot,France, 65 kg   , 1.82 m,90,596,40,0,190,103
https://www.procyclingstats.com/rider/salvatore-puccio,Salvatore  Puccio,Italy, 68 kg   , 1.82 m,402,547,83,20,262,366
https://www.procyclingstats.com/rider/flavio-cardoso,Flavio Cardoso  Santos,Brazil,,,33,99,360,0,21,0
https://www.procyclingstats.com/rider/jean-pierre-drucker,Jempy  Drucker,Luxembourg, 75 kg   , 1.82 m,2346,634,623,1084,114,600
https://www.procyclingstats.com/rider/tom-van-den-haute2,Tom Van den Haute,Belgium,,,0,0,0,0,0,0
https://www.procyclingstats.com/rider/mikel-nieve,Mikel  Nieve,Spain, 62 kg   , 1.73 m,811,3608,31,0,4074,486
https://www.procyclingstats.com/rider/wim-de-vocht,Wim De Vocht,Belgium, 78 kg   , 1.88 m,284,69,42,0,2,0
https://www.procyclingstats.com/rider/lasse-norman-leth,Lasse  Norman Leth,Denmark, 75 kg   , 1.81 m,347,427,773,228,16,90
https://www.procyclingstats.com/rider/dylan-teuns,Dylan  Teuns,Belgium, 64 kg   , 1.81 m,2057,2706,528,115,2756,2234
https://www.procyclingstats.com/rider/max-kanter,Max  Kanter,Germany, 68 kg   , 1.76 m,600,218,32,1086,124,1087
https://www.procyclingstats.com/rider/davide-orrico,Davide  Orrico,Italy, 70 kg   ,,135,45,3,3,68,70
https://www.procyclingstats.com/rider/bradley-potgieter,Bradley  Potgieter,South Africa,,,0,0,31,0,1,0
https://www.procyclingstats.com/rider/wout-van-elzakker,Wout van Elzakker,Netherlands,,,0,0,0,0,0,0
https://www.procyclingstats.com/rider/toon-clynhens,Toon  Clynhens,Belgium, 61 kg   , 1.86 m,12,20,0,0,22,2
https://www.procyclingstats.com/rider/carl-soballa,Carl  Soballa,Germany, 71 kg   , 1.82 m,1,0,7,0,1,0
https://www.procyclingstats.com/rider/jonathan-bogli,Jonathan  Bögli,Switzerland,,,0,24,0,6,10,0
https://www.procyclingstats.com/rider/alexander-mironov,Alexander  Mironov,Russia, 68 kg   , 1.75 m,152,97,92,0,20,0
https://www.procyclingstats.com/rider/anthony-jullien,Anthony  Jullien,France, 72 kg   , 1.78 m,36,5,0,23,0,11
https://www.procyclingstats.com/rider/bernardo-suaza,Bernardo  Suaza,Colombia, 66 kg   , 1.74 m,31,107,89,4,48,34
https://www.procyclingstats.com/rider/bastien-tronchon,Bastien  Tronchon,France, 72 kg   , 1.85 m,189,108,14,8,112,146
https://www.procyclingstats.com/rider/sepp-kuss,Sepp  Kuss,United States, 61 kg   , 1.82 m,193,2552,314,22,3266,561
https://www.procyclingstats.com/rider/christophe-le-mevel,Christophe Le Mével,France, 61 kg   , 1.74 m,676,1540,33,49,788,616
https://www.procyclingstats.com/rider/jesper-asselman,Jesper  Asselman,Netherlands, 69 kg   , 1.84 m,523,68,19,276,2,32
https://www.procyclingstats.com/rider/phillip-gaimon,Phillip  Gaimon,United States, 67 kg   , 1.85 m,10,178,101,0,31,0
https://www.procyclingstats.com/rider/daniel-moreno,Daniel  Moreno,Spain, 59 kg   , 1.73 m,2715,4395,490,1872,4437,1906
https://www.procyclingstats.com/rider/luca-sterbini,Luca  Sterbini,Italy, 72 kg   , 1.87 m,0,3,2,0,2,0
https://www.procyclingstats.com/rider/klaas-sys,Klaas  Sys,Belgium,,,5,61,12,0,16,0
https://www.procyclingstats.com/rider/higinio-fernandez,Higinio  Fernandez,Spain, 63 kg   , 1.74 m,0,25,0,0,20,0
https://www.procyclingstats.com/rider/max-poole,Max  Poole,Great Britain,, 1.85 m,0,814,123,6,622,302
https://www.procyclingstats.com/rider/filippo-pozzato,Filippo  Pozzato,Italy, 73 kg   , 1.83 m,6253,1123,517,362,558,1880
https://www.procyclingstats.com/rider/jonas-rapp,Jonas  Rapp,Germany,,,14,268,62,8,114,116
https://www.procyclingstats.com/rider/floris-gerts,Floris  Gerts,Netherlands, 71 kg   , 1.82 m,562,94,21,222,49,162
https://www.procyclingstats.com/rider/jakob-egholm,Jakob  Egholm,Denmark, 69 kg   , 1.86 m,5,8,1,12,0,8
https://www.procyclingstats.com/rider/mark-donovan,Mark  Donovan,Great Britain, 70 kg   , 1.85 m,128,584,113,4,378,197
https://www.procyclingstats.com/rider/nate-hadden,Nate  Hadden,Australia, 68 kg   , 1.82 m,5,0,0,1,2,3
https://www.procyclingstats.com/rider/julien-stassen,Julien  Stassen,Belgium, 66 kg   , 1.82 m,65,18,3,2,4,13
https://www.procyclingstats.com/rider/andrea-piccolo,Andrea  Piccolo,Italy, 64 kg   , 1.81 m,458,50,44,41,184,268
https://www.procyclingstats.com/rider/lluis-guillermo-mas,Lluís  Mas,Spain, 69 kg   , 1.81 m,208,389,293,72,114,142
https://www.procyclingstats.com/rider/petr-rikunov,Petr  Rikunov,Russia, 71 kg   , 1.85 m,22,62,41,60,16,54
https://www.procyclingstats.com/rider/artur-ershov,Artur  Ershov,Russia, 70 kg   , 1.85 m,42,126,118,28,3,13
https://www.procyclingstats.com/rider/robert-stannard,Robert  Stannard,Australia, 74 kg   , 1.79 m,177,157,68,156,302,652
https://www.procyclingstats.com/rider/didier-chaparro,Didier  Chaparro,Colombia, 54 kg   , 1.65 m,0,31,10,0,43,10
https://www.procyclingstats.com/rider/tiziano-dall-antonia,Tiziano  Dall'Antonia,Italy, 70 kg   , 1.84 m,308,341,264,65,64,70
https://www.procyclingstats.com/rider/rubens-bertogliati,Rubens  Bertogliati,Switzerland, 73 kg   , 1.80 m,346,572,1179,216,256,298
https://www.procyclingstats.com/rider/serghei-tvetcov,Serghei  Țvetcov,Romania, 69 kg   , 1.78 m,120,1074,1431,54,274,287
https://www.procyclingstats.com/rider/thomas-pidcock,Thomas  Pidcock,Great Britain, 58 kg   , 1.70 m,2334,841,137,348,1556,1477
https://www.procyclingstats.com/rider/michael-kukrle,Michael  Kukrle,Czech Republic, 73 kg   , 1.85 m,155,300,400,118,94,130
https://www.procyclingstats.com/rider/jose-manuel-diaz-gallego,José Manuel  Díaz,Spain, 64 kg   , 1.77 m,228,552,0,14,488,171
https://www.procyclingstats.com/rider/pierrick-naud,Pierrick  Naud,Canada,,,13,33,2,4,0,0
https://www.procyclingstats.com/rider/joao-da-silva-correia,João  Correia,Portugal, 64 kg   , 1.74 m,0,5,3,0,0,0
https://www.procyclingstats.com/rider/jonathan-dibben,Jonathan  Dibben,Great Britain, 78 kg   , 1.91 m,70,103,252,22,4,6
https://www.procyclingstats.com/rider/cian-uijtdebroeks,Cian  Uijtdebroeks,Belgium, 68 kg   , 1.85 m,41,779,88,0,814,190
https://www.procyclingstats.com/rider/nils-politt,Nils  Politt,Germany, 80 kg   , 1.92 m,2206,1015,1244,577,152,1423
https://www.procyclingstats.com/rider/oded-kogut,Oded  Kogut,Israel, 77 kg   , 1.71 m,119,30,120,400,0,12
https://www.procyclingstats.com/rider/juan-jose-haedo,Juan José  Haedo,Argentina, 73 kg   , 1.80 m,892,176,14,528,45,234
https://www.procyclingstats.com/rider/xabier-berasategi-garmendia,Xabier  Berasategi,Spain,,,140,29,0,8,58,159
https://www.procyclingstats.com/rider/gianmarco-garofoli,Gianmarco  Garofoli,Italy, 63 kg   , 1.81 m,80,67,2,24,70,186
https://www.procyclingstats.com/rider/julien-vermote,Julien  Vermote,Belgium, 74 kg   , 1.79 m,552,664,428,71,52,186
https://www.procyclingstats.com/rider/preben-van-hecke,Preben Van Hecke,Belgium, 69 kg   , 1.79 m,1070,422,25,83,87,90
https://www.procyclingstats.com/rider/robin-stenuit,Robin  Stenuit,Belgium, 77 kg   , 1.85 m,375,26,0,132,0,4
